id,trial,domain,question,prob,extremity,upper,lower,p100,dv,support,epistemicness,support_focal,support_foil,knowledge,focal,foil,targetA,targetB,age,gender,coeff
10,38,1,3,.5,0,,,0,0,-.13353139,4.8000002,70,80,55,7,1,New Orleans,Atlanta,26,1,2.4166811
10,39,1,15,.5,0,,,0,0,-.074107975,4.8000002,65,70,55,4,7,Memphis,New Orleans,26,1,2.4166811
10,40,1,4,.5,0,,,0,0,.13353139,4.8000002,80,70,55,1,8,Atlanta,San Francisco,26,1,2.4166811
10,41,1,8,.89999998,.39999998,.89999998,,0,2.1972244,.55961579,4.8000002,70,40,55,8,2,San Francisco,Buffalo,26,1,2.4166811
10,42,1,13,.64999998,.14999998,.64999998,,0,.61903912,.32542241,4.8000002,90,65,55,5,4,Miami,Memphis,26,1,2.4166811
10,43,1,14,.44999999,.050000012,,.44999999,0,-.20067075,.43078291,4.8000002,100,65,55,6,4,Minneapolis,Memphis,26,1,2.4166811
10,44,1,12,.44999999,.050000012,,.44999999,0,-.20067075,-.13353139,4.8000002,70,80,55,8,3,San Francisco,Los Angeles,26,1,2.4166811
10,45,1,7,.89999998,.39999998,.89999998,,0,2.1972244,.55961579,4.8000002,70,40,55,7,2,New Orleans,Buffalo,26,1,2.4166811
10,46,1,2,.1,.40000001,,.1,0,-2.1972246,.22314355,4.8000002,100,80,55,6,1,Minneapolis,Atlanta,26,1,2.4166811
10,47,1,9,.64999998,.14999998,.64999998,,0,.61903912,-.11778303,4.8000002,80,90,55,3,5,Los Angeles,Miami,26,1,2.4166811
10,48,1,1,.44999999,.050000012,,.44999999,0,-.20067075,.11778303,4.8000002,90,80,55,5,1,Miami,Atlanta,26,1,2.4166811
11,1,1,14,.2,.30000001,,.2,0,-1.3862944,-.4054651,6.0999999,50,75,60,6,4,Minneapolis,Memphis,42,1,2.3951311
11,2,1,9,.60000002,.10000002,.60000002,,0,.40546522,.095310181,6.0999999,99,90,60,5,3,Miami,Los Angeles,42,1,2.3951311
11,3,1,13,.5,0,,,0,0,-.27763173,6.0999999,75,99,60,4,5,Memphis,Miami,42,1,2.3951311
11,4,1,11,.69999999,.19999999,.69999999,,0,.84729779,.10536052,6.0999999,100,90,60,7,3,New Orleans,Los Angeles,42,1,2.3951311
11,5,1,4,.75,.25,.75,,0,1.0986123,.53596157,6.0999999,94,55,60,1,8,Atlanta,San Francisco,42,1,2.3951311
11,6,1,8,.5,0,,,0,0,.095310181,6.0999999,55,50,60,8,2,San Francisco,Buffalo,42,1,2.3951311
11,7,1,2,.80000001,.30000001,.80000001,,0,1.3862945,.63127178,6.0999999,94,50,60,1,6,Atlanta,Minneapolis,42,1,2.3951311
11,8,1,3,.40000001,.099999994,,.40000001,0,-.40546513,-.061875403,6.0999999,94,100,60,1,7,Atlanta,New Orleans,42,1,2.3951311
11,9,1,7,.94999999,.44999999,.94999999,,0,2.9444387,.69314718,6.0999999,100,50,60,7,2,New Orleans,Buffalo,42,1,2.3951311
11,10,1,16,.30000001,.19999999,,.30000001,0,-.84729779,-.31015491,6.0999999,55,75,60,8,4,San Francisco,Memphis,42,1,2.3951311
11,11,1,12,.44999999,.050000012,,.44999999,0,-.20067075,-.49247649,6.0999999,55,90,60,8,3,San Francisco,Los Angeles,42,1,2.3951311
11,12,1,6,.5,0,,,0,0,0,6.0999999,50,50,60,6,2,Minneapolis,Buffalo,42,1,2.3951311
11,13,1,10,.80000001,.30000001,.80000001,,0,1.3862945,.58778667,6.0999999,90,50,60,3,6,Los Angeles,Minneapolis,42,1,2.3951311
11,14,1,1,.5,0,,,0,0,.051825069,6.0999999,99,94,60,5,1,Miami,Atlanta,42,1,2.3951311
11,15,1,15,.40000001,.099999994,,.40000001,0,-.40546513,-.28768209,6.0999999,75,100,60,4,7,Memphis,New Orleans,42,1,2.3951311
11,16,1,5,.2,.30000001,,.2,0,-1.3862944,-.68309683,6.0999999,50,99,60,2,5,Buffalo,Miami,42,1,2.3951311
11,17,2,2,1,.5,1,,1,4.2626796,1.0986123,6,60,20,90,1,4,Georgia,Maryland,42,1,4.1065211
11,18,2,9,0,.5,,0,1,-4.2626801,-.91629076,6,20,50,90,5,3,Massachusetts,Kansas,42,1,4.1065211
11,19,2,10,1,.5,1,,1,4.2626796,.69314718,6,100,50,90,6,3,Montana,Kansas,42,1,4.1065211
11,20,2,8,0,.5,,0,1,-4.2626801,-.28768209,6,60,80,90,8,2,Wisconsin,Idaho,42,1,4.1065211
11,21,2,3,1,.5,1,,1,4.2626796,.4054651,6,90,60,90,7,1,New Mexico,Georgia,42,1,4.1065211
11,22,2,5,0,.5,,0,1,-4.2626801,-.47000363,6,50,80,90,3,2,Kansas,Idaho,42,1,4.1065211
11,23,2,16,1,.5,1,,1,4.2626796,.51082563,6,100,60,90,6,8,Montana,Wisconsin,42,1,4.1065211
11,24,2,14,0,.5,,0,1,-4.2626801,-1.0986123,6,20,60,90,5,8,Massachusetts,Wisconsin,42,1,4.1065211
11,25,2,13,1,.5,1,,1,4.2626796,1.5040774,6,90,20,90,7,5,New Mexico,Massachusetts,42,1,4.1065211
11,26,2,6,1,.5,1,,1,4.2626796,1.3862944,6,80,20,90,2,4,Idaho,Maryland,42,1,4.1065211
11,27,2,7,.5,0,,,0,0,.11778303,6,90,80,90,7,2,New Mexico,Idaho,42,1,4.1065211
11,28,2,12,1,.5,1,,1,4.2626796,1.6094379,6,100,20,90,6,4,Montana,Maryland,42,1,4.1065211
11,29,2,15,0,.5,,0,1,-4.2626801,-.10536052,6,90,100,90,7,6,New Mexico,Montana,42,1,4.1065211
11,30,2,1,.60000002,.10000002,.60000002,,0,.40546522,.18232156,6,60,50,90,1,3,Georgia,Kansas,42,1,4.1065211
11,31,2,4,.5,0,,,0,0,0,6,60,60,90,1,8,Georgia,Wisconsin,42,1,4.1065211
11,32,2,11,.2,.30000001,,.2,0,-1.3862944,0,6,20,20,90,4,5,Maryland,Massachusetts,42,1,4.1065211
11,33,0,1,.5,0,,,0,0,0,2.5,30,30,95,3,1,Clippers,76ers,42,1,.70917642
11,34,0,14,.60000002,.10000002,.60000002,,0,.40546522,1.0986123,2.5,60,20,95,5,6,Lakers,Pacers,42,1,.70917642
11,35,0,11,.5,0,,,0,0,.28768209,2.5,80,60,95,4,5,Heat,Lakers,42,1,.70917642
11,36,0,9,.60000002,.10000002,.60000002,,0,.40546522,.98082924,2.5,80,30,95,4,3,Heat,Clippers,42,1,.70917642
11,37,0,6,.5,0,,,0,0,.4054651,2.5,60,40,95,5,2,Lakers,Celtics,42,1,.70917642
11,38,0,7,.2,.30000001,,.2,0,-1.3862944,-.91629076,2.5,40,100,95,2,7,Celtics,Spurs,42,1,.70917642
11,39,0,12,.40000001,.099999994,,.40000001,0,-.40546513,-.22314355,2.5,80,100,95,4,7,Heat,Spurs,42,1,.70917642
11,40,0,3,.2,.30000001,,.2,0,-1.3862944,-1.2039728,2.5,30,100,95,1,7,76ers,Spurs,42,1,.70917642
11,41,0,2,.40000001,.099999994,,.40000001,0,-.40546513,-.69314718,2.5,30,60,95,1,5,76ers,Lakers,42,1,.70917642
11,42,0,8,.5,0,,,0,0,0,2.5,40,40,95,2,8,Celtics,Thunder,42,1,.70917642
11,43,0,16,.40000001,.099999994,,.40000001,0,-.40546513,-.69314718,2.5,20,40,95,6,8,Pacers,Thunder,42,1,.70917642
11,44,0,5,.60000002,.10000002,.60000002,,0,.40546522,.28768209,2.5,40,30,95,2,3,Celtics,Clippers,42,1,.70917642
11,45,0,13,.40000001,.099999994,,.40000001,0,-.40546513,-.69314718,2.5,40,80,95,8,4,Thunder,Heat,42,1,.70917642
11,46,0,15,.69999999,.19999999,.69999999,,0,.84729779,1.6094379,2.5,100,20,95,7,6,Spurs,Pacers,42,1,.70917642
11,47,0,4,.60000002,.10000002,.60000002,,0,.40546522,.28768209,2.5,40,30,95,8,1,Thunder,76ers,42,1,.70917642
11,48,0,10,.5,0,,,0,0,.4054651,2.5,30,20,95,3,6,Clippers,Pacers,42,1,.70917642
12,1,2,1,.2,.30000001,,.2,0,-1.3862944,.4054651,6.4000001,30,20,40,1,3,Georgia,Kansas,20,1,2.8120878
12,2,2,11,.69999999,.19999999,.69999999,,0,.84729779,.4054651,6.4000001,15,10,40,4,5,Maryland,Massachusetts,20,1,2.8120878
12,3,2,3,.69999999,.19999999,.69999999,,0,.84729779,.28768209,6.4000001,40,30,40,7,1,New Mexico,Georgia,20,1,2.8120878
12,4,2,5,.60000002,.10000002,.60000002,,0,.40546522,-.55961579,6.4000001,20,35,40,3,2,Kansas,Idaho,20,1,2.8120878
12,5,2,14,.89999998,.39999998,.89999998,,0,2.1972244,1.0986123,6.4000001,30,10,40,8,5,Wisconsin,Massachusetts,20,1,2.8120878
12,6,2,15,1,.5,1,,1,4.2626796,.91629076,6.4000001,100,40,40,6,7,Montana,New Mexico,20,1,2.8120878
12,7,2,6,1,.5,1,,1,4.2626796,.84729785,6.4000001,35,15,40,2,4,Idaho,Maryland,20,1,2.8120878
12,8,2,13,0,.5,,0,1,-4.2626801,-1.3862944,6.4000001,10,40,40,5,7,Massachusetts,New Mexico,20,1,2.8120878
12,9,2,7,.80000001,.30000001,.80000001,,0,1.3862945,.13353139,6.4000001,40,35,40,7,2,New Mexico,Idaho,20,1,2.8120878
12,10,2,4,.5,0,,,0,0,0,6.4000001,30,30,40,1,8,Georgia,Wisconsin,20,1,2.8120878
12,11,2,2,.69999999,.19999999,.69999999,,0,.84729779,.69314718,6.4000001,30,15,40,1,4,Georgia,Maryland,20,1,2.8120878
12,12,2,8,.5,0,,,0,0,.15415068,6.4000001,35,30,40,2,8,Idaho,Wisconsin,20,1,2.8120878
12,13,2,12,0,.5,,0,1,-4.2626801,-1.89712,6.4000001,15,100,40,4,6,Maryland,Montana,20,1,2.8120878
12,14,2,9,0,.5,,0,1,-4.2626801,-.69314718,6.4000001,10,20,40,5,3,Massachusetts,Kansas,20,1,2.8120878
12,15,2,16,0,.5,,0,1,-4.2626801,-1.2039728,6.4000001,30,100,40,8,6,Wisconsin,Montana,20,1,2.8120878
12,16,2,10,1,.5,1,,1,4.2626796,1.6094379,6.4000001,100,20,40,6,3,Montana,Kansas,20,1,2.8120878
12,17,1,1,.44999999,.050000012,,.44999999,0,-.20067075,-.051293295,4.5999999,95,100,60,1,5,Atlanta,Miami,20,1,1.5758638
12,18,1,10,.89999998,.39999998,.89999998,,0,2.1972244,.30538166,4.5999999,95,70,60,3,6,Los Angeles,Minneapolis,20,1,1.5758638
12,19,1,11,.89999998,.39999998,.89999998,,0,2.1972244,0,4.5999999,95,95,60,7,3,New Orleans,Los Angeles,20,1,1.5758638
12,20,1,9,.5,0,,,0,0,-.051293295,4.5999999,95,100,60,3,5,Los Angeles,Miami,20,1,1.5758638
12,21,1,12,.5,0,,,0,0,0,4.5999999,95,95,60,8,3,San Francisco,Los Angeles,20,1,1.5758638
12,22,1,6,.89999998,.39999998,.89999998,,0,2.1972244,1.2527629,4.5999999,70,20,60,6,2,Minneapolis,Buffalo,20,1,1.5758638
12,23,1,13,.30000001,.19999999,,.30000001,0,-.84729779,-.22314355,4.5999999,80,100,60,4,5,Memphis,Miami,20,1,1.5758638
12,24,1,16,.30000001,.19999999,,.30000001,0,-.84729779,-.17185026,4.5999999,80,95,60,4,8,Memphis,San Francisco,20,1,1.5758638
12,25,1,3,.5,0,,,0,0,0,4.5999999,95,95,60,1,7,Atlanta,New Orleans,20,1,1.5758638
12,26,1,5,.89999998,.39999998,.89999998,,0,2.1972244,1.6094379,4.5999999,100,20,60,5,2,Miami,Buffalo,20,1,1.5758638
12,27,1,7,.1,.40000001,,.1,0,-2.1972246,-1.5581446,4.5999999,20,95,60,2,7,Buffalo,New Orleans,20,1,1.5758638
12,28,1,2,.30000001,.19999999,,.30000001,0,-.84729779,-.30538166,4.5999999,70,95,60,6,1,Minneapolis,Atlanta,20,1,1.5758638
12,29,1,15,.5,0,,,0,0,-.17185026,4.5999999,80,95,60,4,7,Memphis,New Orleans,20,1,1.5758638
12,30,1,4,.5,0,,,0,0,0,4.5999999,95,95,60,1,8,Atlanta,San Francisco,20,1,1.5758638
12,31,1,8,.1,.40000001,,.1,0,-2.1972246,-1.5581446,4.5999999,20,95,60,2,8,Buffalo,San Francisco,20,1,1.5758638
12,32,1,14,.69999999,.19999999,.69999999,,0,.84729779,.13353139,4.5999999,80,70,60,4,6,Memphis,Minneapolis,20,1,1.5758638
12,33,0,1,.69999999,.19999999,.69999999,,0,.84729779,0,3.3,20,20,0,3,1,Clippers,76ers,20,1,.03629474
12,34,0,8,.60000002,.10000002,.60000002,,0,.40546522,.51082563,3.3,100,60,0,2,8,Celtics,Thunder,20,1,.03629474
12,35,0,6,.69999999,.19999999,.69999999,,0,.84729779,.35667494,3.3,100,70,0,2,5,Celtics,Lakers,20,1,.03629474
12,36,0,10,.69999999,.19999999,.69999999,,0,.84729779,-.91629076,3.3,20,50,0,3,6,Clippers,Pacers,20,1,.03629474
12,37,0,9,.30000001,.19999999,,.30000001,0,-.84729779,-1.2527629,3.3,20,70,0,3,4,Clippers,Heat,20,1,.03629474
12,38,0,13,.69999999,.19999999,.69999999,,0,.84729779,.15415068,3.3,70,60,0,4,8,Heat,Thunder,20,1,.03629474
12,39,0,4,.60000002,.10000002,.60000002,,0,.40546522,-1.0986123,3.3,20,60,0,1,8,76ers,Thunder,20,1,.03629474
12,40,0,12,.60000002,.10000002,.60000002,,0,.40546522,0,3.3,70,70,0,7,4,Spurs,Heat,20,1,.03629474
12,41,0,11,.69999999,.19999999,.69999999,,0,.84729779,0,3.3,70,70,0,4,5,Heat,Lakers,20,1,.03629474
12,42,0,15,.80000001,.30000001,.80000001,,0,1.3862945,-.33647224,3.3,50,70,0,6,7,Pacers,Spurs,20,1,.03629474
12,43,0,3,.2,.30000001,,.2,0,-1.3862944,1.2527629,3.3,70,20,0,7,1,Spurs,76ers,20,1,.03629474
12,44,0,16,.80000001,.30000001,.80000001,,0,1.3862945,-.18232156,3.3,50,60,0,6,8,Pacers,Thunder,20,1,.03629474
12,45,0,7,.60000002,.10000002,.60000002,,0,.40546522,.35667494,3.3,100,70,0,2,7,Celtics,Spurs,20,1,.03629474
12,46,0,2,.69999999,.19999999,.69999999,,0,.84729779,1.2527629,3.3,70,20,0,5,1,Lakers,76ers,20,1,.03629474
12,47,0,14,.5,0,,,0,0,.33647224,3.3,70,50,0,5,6,Lakers,Pacers,20,1,.03629474
12,48,0,5,.80000001,.30000001,.80000001,,0,1.3862945,1.6094379,3.3,100,20,0,2,3,Celtics,Clippers,20,1,.03629474
14,1,2,2,1,.5,1,,1,4.2626796,-.18232156,4.0999999,75,90,0,1,4,Georgia,Maryland,34,2,.1770471
14,2,2,12,1,.5,1,,1,4.2626796,-1.5040774,4.0999999,20,90,0,6,4,Montana,Maryland,34,2,.1770471
14,4,2,8,.1,.40000001,,.1,0,-2.1972246,-1.3862944,4.0999999,10,40,0,2,8,Idaho,Wisconsin,34,2,.1770471
14,5,2,11,.5,0,,,0,0,-.4054651,4.0999999,60,90,0,5,4,Massachusetts,Maryland,34,2,.1770471
14,6,2,14,.1,.40000001,,.1,0,-2.1972246,-.4054651,4.0999999,40,60,0,8,5,Wisconsin,Massachusetts,34,2,.1770471
14,7,2,4,.5,0,,,0,0,.62860864,4.0999999,75,40,0,1,8,Georgia,Wisconsin,34,2,.1770471
14,8,2,6,.89999998,.39999998,.89999998,,0,2.1972244,2.1972246,4.0999999,90,10,0,4,2,Maryland,Idaho,34,2,.1770471
14,9,2,3,1,.5,1,,1,4.2626796,.064538524,4.0999999,80,75,0,7,1,New Mexico,Georgia,34,2,.1770471
14,10,2,16,.1,.40000001,,.1,0,-2.1972246,.69314718,4.0999999,40,20,0,8,6,Wisconsin,Montana,34,2,.1770471
14,11,2,7,1,.5,1,,1,4.2626796,2.0794415,4.0999999,80,10,0,7,2,New Mexico,Idaho,34,2,.1770471
14,12,2,1,1,.5,1,,1,4.2626796,.91629076,4.0999999,75,30,0,1,3,Georgia,Kansas,34,2,.1770471
14,13,2,10,.1,.40000001,,.1,0,-2.1972246,.4054651,4.0999999,30,20,0,3,6,Kansas,Montana,34,2,.1770471
14,14,2,5,.1,.40000001,,.1,0,-2.1972246,1.0986123,4.0999999,30,10,0,3,2,Kansas,Idaho,34,2,.1770471
14,15,2,15,1,.5,1,,1,4.2626796,-1.3862944,4.0999999,20,80,0,6,7,Montana,New Mexico,34,2,.1770471
14,16,2,9,.1,.40000001,,.1,0,-2.1972246,-.69314718,4.0999999,30,60,0,3,5,Kansas,Massachusetts,34,2,.1770471
14,17,0,9,0,.5,,0,1,-4.2626801,.69314718,4,60,30,40,4,3,Heat,Clippers,34,2,2.2156703
14,18,0,3,0,.5,,0,1,-4.2626801,-.69314718,4,10,20,40,7,1,Spurs,76ers,34,2,2.2156703
14,19,0,6,1,.5,1,,1,4.2626796,.10536052,4,100,90,40,5,2,Lakers,Celtics,34,2,2.2156703
14,20,0,5,1,.5,1,,1,4.2626796,1.0986123,4,90,30,40,2,3,Celtics,Clippers,34,2,2.2156703
14,21,0,10,1,.5,1,,1,4.2626796,-.51082563,4,30,50,40,3,6,Clippers,Pacers,34,2,2.2156703
14,22,0,12,1,.5,1,,1,4.2626796,1.7917595,4,60,10,40,4,7,Heat,Spurs,34,2,2.2156703
14,23,0,14,1,.5,1,,1,4.2626796,.69314718,4,100,50,40,5,6,Lakers,Pacers,34,2,2.2156703
14,24,0,13,0,.5,,0,1,-4.2626801,-.4054651,4,40,60,40,8,4,Thunder,Heat,34,2,2.2156703
14,25,0,15,0,.5,,0,1,-4.2626801,-1.6094379,4,10,50,40,7,6,Spurs,Pacers,34,2,2.2156703
14,26,0,11,1,.5,1,,1,4.2626796,.51082563,4,100,60,40,5,4,Lakers,Heat,34,2,2.2156703
14,27,0,8,1,.5,1,,1,4.2626796,.81093019,4,90,40,40,2,8,Celtics,Thunder,34,2,2.2156703
14,28,0,16,0,.5,,0,1,-4.2626801,-.22314355,4,40,50,40,8,6,Thunder,Pacers,34,2,2.2156703
14,29,0,4,1,.5,1,,1,4.2626796,-.69314718,4,20,40,40,1,8,76ers,Thunder,34,2,2.2156703
14,30,0,2,1,.5,1,,1,4.2626796,1.6094379,4,100,20,40,5,1,Lakers,76ers,34,2,2.2156703
